Filename:	D:\Clemens 2016\LME_0_12b.drdd 
Operator ID:	 
Sample ID:	LME_0_12b 
Comment: 	Isothermal 150C /480min 
Serial Number:	587P2203 
Data Collected:	25-10-2016 22:07:22 
Sample Weight:	10.400 mg 
Display Weight:	10.400 
Validation 
Validated:	No 
By:	 
Date:	 
Calibration Information 
Filename:	C:\Program Files\PerkinElmer\Pyris\Calibrations\default.drdc 
Date/Time:	 
Initial Conditions 
Temperature:	 100.00 °C 
Y Initial:	20.00 mW 
Sample Rate:	Standard 
Baseline Filename:	D:\foostrum\FiberCore baseline.drdd 
End Condition:	Go To Load 
Total Points in Run:	28830 
Method Steps: 
Pre-Run Actions 
Start the Run 
	Action occurs Immediately 
Switch the Gas to Nitrogen at 20.0 ml/min  
	Action occurs Immediately 
1)	Heat from 100.00°C to 150.00°C at 100.00°C/min 
 
2)	Hold for 480.0 min at 150.00°C 
 
1) Sapphire DSC Temperature Scan 
	Time     	Unsubtracted	Baseline     	Program     	Sample     	Approx.     	Heat Flow      
	          	Heat Flow     	Heat Flow     	Temperature	Temperature	Gas Flow     	Calibration 
	115.250000	-0.282196	0.000000	150.000000	153.037323	0.000000	1.480999 
	115.266667	-0.281631	0.000000	150.000000	153.035172	0.000000	1.480999 
	115.283333	-0.281843	0.000000	150.000000	153.036102	0.000000	1.480999 
	115.300000	-0.282196	0.000000	150.000000	153.035782	0.000000	1.480999 
	115.316667	-0.282125	0.000000	150.000000	153.035477	0.000000	1.480999 
	115.333333	-0.283961	0.000000	150.000000	153.034561	0.000000	1.480999 
	115.350000	-0.283961	0.000000	150.000000	153.034256	0.000000	1.480999 
	115.366667	-0.284597	0.000000	150.000000	153.034256	0.000000	1.480999 
	115.383333	-0.284244	0.000000	150.000000	153.033646	0.000000	1.480999 
	115.400000	-0.283184	0.000000	150.000000	153.032425	0.000000	1.480999 
	115.416667	-0.284032	0.000000	150.000000	153.032730	0.000000	1.480999 
	115.433333	-0.284244	0.000000	150.000000	153.032425	0.000000	1.480999 
	115.450000	-0.283608	0.000000	150.000000	153.031494	0.000000	1.480999 
	115.466667	-0.284667	0.000000	150.000000	153.033035	0.000000	1.480999 
	115.483333	-0.283891	0.000000	150.000000	153.033340	0.000000	1.480999 
	115.500000	-0.285021	0.000000	150.000000	153.033340	0.000000	1.480999 
	115.516667	-0.283891	0.000000	150.000000	153.034561	0.000000	1.480999 
	115.533333	-0.283891	0.000000	150.000000	153.034866	0.000000	1.480999 
	115.550000	-0.283749	0.000000	150.000000	153.033646	0.000000	1.480999 
	115.566667	-0.283608	0.000000	150.000000	153.033646	0.000000	1.480999 
	115.583333	-0.283396	0.000000	150.000000	153.033646	0.000000	1.480999 
	115.600000	-0.283114	0.000000	150.000000	153.032730	0.000000	1.480999 
	115.616667	-0.283396	0.000000	150.000000	153.032425	0.000000	1.480999 
	115.633333	-0.282619	0.000000	150.000000	153.031799	0.000000	1.480999 
	115.650000	-0.283255	0.000000	150.000000	153.032425	0.000000	1.480999 
	115.666667	-0.283184	0.000000	150.000000	153.031494	0.000000	1.480999 
	115.683333	-0.283326	0.000000	150.000000	153.033340	0.000000	1.480999 
	115.700000	-0.283891	0.000000	150.000000	153.034561	0.000000	1.480999 
	115.716667	-0.283326	0.000000	150.000000	153.034866	0.000000	1.480999 
	115.733333	-0.283891	0.000000	150.000000	153.036407	0.000000	1.480999 
	115.750000	-0.283679	0.000000	150.000000	153.038239	0.000000	1.480999 
	115.766667	-0.282690	0.000000	150.000000	153.038239	0.000000	1.480999 
	115.783333	-0.283043	0.000000	150.000000	153.036713	0.000000	1.480999 
	115.800000	-0.284032	0.000000	150.000000	153.036713	0.000000	1.480999 
	115.816667	-0.283820	0.000000	150.000000	153.035477	0.000000	1.480999 
	115.833333	-0.283749	0.000000	150.000000	153.033646	0.000000	1.480999 
	115.850000	-0.283961	0.000000	150.000000	153.031189	0.000000	1.480999 
	115.866667	-0.284244	0.000000	150.000000	153.031189	0.000000	1.480999 
	115.883333	-0.284173	0.000000	150.000000	153.031494	0.000000	1.480999 
	115.900000	-0.284314	0.000000	150.000000	153.032120	0.000000	1.480999 
	115.916667	-0.283396	0.000000	150.000000	153.034866	0.000000	1.480999 
	115.933333	-0.283679	0.000000	150.000000	153.036407	0.000000	1.480999 
	115.950000	-0.283467	0.000000	150.000000	153.038239	0.000000	1.480999 
	115.966667	-0.284102	0.000000	150.000000	153.038544	0.000000	1.480999 
	115.983333	-0.283538	0.000000	150.000000	153.037933	0.000000	1.480999 
	116.000000	-0.284244	0.000000	150.000000	153.036713	0.000000	1.480999 
	116.016667	-0.283961	0.000000	150.000000	153.037323	0.000000	1.480999 
	116.033333	-0.283538	0.000000	150.000000	153.036407	0.000000	1.480999 
	116.050000	-0.282831	0.000000	150.000000	153.035782	0.000000	1.480999 
	116.066667	-0.283326	0.000000	150.000000	153.036407	0.000000	1.480999 
	116.083333	-0.283114	0.000000	150.000000	153.038239	0.000000	1.480999 
	116.100000	-0.283749	0.000000	150.000000	153.039459	0.000000	1.480999 
	116.116667	-0.282478	0.000000	150.000000	153.041611	0.000000	1.480999 
	116.133333	-0.282337	0.000000	150.000000	153.044983	0.000000	1.480999 
	116.150000	-0.282973	0.000000	150.000000	153.046204	0.000000	1.480999 
	116.166667	-0.282831	0.000000	150.000000	153.045898	0.000000	1.480999 
	116.183333	-0.283326	0.000000	150.000000	153.046509	0.000000	1.480999 
	116.200000	-0.284173	0.000000	150.000000	153.047424	0.000000	1.480999 
	116.216667	-0.284809	0.000000	150.000000	153.047729	0.000000	1.480999 
	116.233333	-0.283467	0.000000	150.000000	153.048660	0.000000	1.480999 
	116.250000	-0.284102	0.000000	150.000000	153.049576	0.000000	1.480999 
	116.266667	-0.284526	0.000000	150.000000	153.048355	0.000000	1.480999 
	116.283333	-0.284879	0.000000	150.000000	153.047119	0.000000	1.480999 
	116.300000	-0.285303	0.000000	150.000000	153.046509	0.000000	1.480999 
	116.316667	-0.285444	0.000000	150.000000	153.046509	0.000000	1.480999 
	116.333333	-0.284879	0.000000	150.000000	153.047424	0.000000	1.480999 
	116.350000	-0.285868	0.000000	150.000000	153.049271	0.000000	1.480999 
	116.366667	-0.286292	0.000000	150.000000	153.050797	0.000000	1.480999 
	116.383333	-0.287069	0.000000	150.000000	153.051712	0.000000	1.480999 
	116.400000	-0.286362	0.000000	150.000000	153.050797	0.000000	1.480999 
	116.416667	-0.286998	0.000000	150.000000	153.050491	0.000000	1.480999 
	116.433333	-0.288269	0.000000	150.000000	153.049271	0.000000	1.480999 
	116.450000	-0.289187	0.000000	150.000000	153.048355	0.000000	1.480999 
	116.466667	-0.289470	0.000000	150.000000	153.047424	0.000000	1.480999 
	116.483333	-0.287563	0.000000	150.000000	153.047424	0.000000	1.480999 
	116.500000	-0.288552	0.000000	150.000000	153.046204	0.000000	1.480999 
	116.516667	-0.288481	0.000000	150.000000	153.045898	0.000000	1.480999 
	116.533333	-0.288834	0.000000	150.000000	153.047119	0.000000	1.480999 
	116.550000	-0.288269	0.000000	150.000000	153.047729	0.000000	1.480999 
	116.566667	-0.287633	0.000000	150.000000	153.048660	0.000000	1.480999 
	116.583333	-0.287069	0.000000	150.000000	153.047729	0.000000	1.480999 
	116.600000	-0.287069	0.000000	150.000000	153.048035	0.000000	1.480999 
	116.616667	-0.286857	0.000000	150.000000	153.047119	0.000000	1.480999 
	116.633333	-0.286009	0.000000	150.000000	153.045898	0.000000	1.480999 
	116.650000	-0.285374	0.000000	150.000000	153.044373	0.000000	1.480999 
	116.666667	-0.283891	0.000000	150.000000	153.045593	0.000000	1.480999 
	116.683333	-0.284102	0.000000	150.000000	153.044983	0.000000	1.480999 
	116.700000	-0.284950	0.000000	150.000000	153.045593	0.000000	1.480999 
	116.716667	-0.284102	0.000000	150.000000	153.048035	0.000000	1.480999 
	116.733333	-0.284879	0.000000	150.000000	153.048035	0.000000	1.480999 
	116.750000	-0.284314	0.000000	150.000000	153.047729	0.000000	1.480999 
	116.766667	-0.284032	0.000000	150.000000	153.045593	0.000000	1.480999 
	116.783333	-0.284244	0.000000	150.000000	153.045898	0.000000	1.480999 
	116.800000	-0.282902	0.000000	150.000000	153.043442	0.000000	1.480999 
	116.816667	-0.282902	0.000000	150.000000	153.043137	0.000000	1.480999 
	116.833333	-0.282337	0.000000	150.000000	153.042831	0.000000	1.480999 
	116.850000	-0.282408	0.000000	150.000000	153.043747	0.000000	1.480999 
	116.866667	-0.281843	0.000000	150.000000	153.042831	0.000000	1.480999 
	116.883333	-0.282690	0.000000	150.000000	153.042831	0.000000	1.480999 
	116.900000	-0.281278	0.000000	150.000000	153.042831	0.000000	1.480999 
	116.916667	-0.281207	0.000000	150.000000	153.043442	0.000000	1.480999 
	116.933333	-0.280007	0.000000	150.000000	153.043137	0.000000	1.480999 
	116.950000	-0.280007	0.000000	150.000000	153.044067	0.000000	1.480999 
	116.966667	-0.279653	0.000000	150.000000	153.045898	0.000000	1.480999 
	116.983333	-0.280218	0.000000	150.000000	153.046509	0.000000	1.480999 
	117.000000	-0.279371	0.000000	150.000000	153.047119	0.000000	1.480999 
	117.016667	-0.280218	0.000000	150.000000	153.047729	0.000000	1.480999 
	117.033333	-0.281419	0.000000	150.000000	153.046814	0.000000	1.480999 
	117.050000	-0.280501	0.000000	150.000000	153.046509	0.000000	1.480999 
	117.066667	-0.281278	0.000000	150.000000	153.046204	0.000000	1.480999 
	117.083333	-0.281278	0.000000	150.000000	153.044373	0.000000	1.480999 
	117.100000	-0.280925	0.000000	150.000000	153.043747	0.000000	1.480999 
	117.116667	-0.280572	0.000000	150.000000	153.041000	0.000000	1.480999 
	117.133333	-0.280218	0.000000	150.000000	153.039764	0.000000	1.480999 
	117.150000	-0.280572	0.000000	150.000000	153.037628	0.000000	1.480999 
	117.166667	-0.280783	0.000000	150.000000	153.038849	0.000000	1.480999 
	117.183333	-0.280430	0.000000	150.000000	153.041000	0.000000	1.480999 
	117.200000	-0.280713	0.000000	150.000000	153.041611	0.000000	1.480999 
	117.216667	-0.280218	0.000000	150.000000	153.044067	0.000000	1.480999 
	117.233333	-0.280077	0.000000	150.000000	153.045898	0.000000	1.480999 
	117.250000	-0.279936	0.000000	150.000000	153.045288	0.000000	1.480999 
	117.266667	-0.279300	0.000000	150.000000	153.043442	0.000000	1.480999 
	117.283333	-0.279300	0.000000	150.000000	153.044067	0.000000	1.480999 
	117.300000	-0.279512	0.000000	150.000000	153.041916	0.000000	1.480999 
	117.316667	-0.279583	0.000000	150.000000	153.040085	0.000000	1.480999 
	117.333333	-0.279653	0.000000	150.000000	153.040390	0.000000	1.480999 
	117.350000	-0.280289	0.000000	150.000000	153.038849	0.000000	1.480999 
	117.366667	-0.280148	0.000000	150.000000	153.038239	0.000000	1.480999 
	117.383333	-0.279442	0.000000	150.000000	153.039154	0.000000	1.480999 
	117.400000	-0.278806	0.000000	150.000000	153.038544	0.000000	1.480999 
	117.416667	-0.279230	0.000000	150.000000	153.037323	0.000000	1.480999 
	117.433333	-0.278453	0.000000	150.000000	153.037323	0.000000	1.480999 
	117.450000	-0.278312	0.000000	150.000000	153.037018	0.000000	1.480999 
	117.466667	-0.279724	0.000000	150.000000	153.035782	0.000000	1.480999 
	117.483333	-0.279583	0.000000	150.000000	153.037018	0.000000	1.480999 
	117.500000	-0.279442	0.000000	150.000000	153.037018	0.000000	1.480999 
	117.516667	-0.279583	0.000000	150.000000	153.038239	0.000000	1.480999 
	117.533333	-0.279653	0.000000	150.000000	153.038544	0.000000	1.480999 
	117.550000	-0.280642	0.000000	150.000000	153.039154	0.000000	1.480999 
	117.566667	-0.281490	0.000000	150.000000	153.039459	0.000000	1.480999 
	117.583333	-0.280713	0.000000	150.000000	153.041611	0.000000	1.480999 
	117.600000	-0.281631	0.000000	150.000000	153.041306	0.000000	1.480999 
	117.616667	-0.282478	0.000000	150.000000	153.041916	0.000000	1.480999 
	117.633333	-0.282690	0.000000	150.000000	153.043137	0.000000	1.480999 
	117.650000	-0.282266	0.000000	150.000000	153.042526	0.000000	1.480999 
	117.666667	-0.283820	0.000000	150.000000	153.042221	0.000000	1.480999 
	117.683333	-0.283608	0.000000	150.000000	153.043137	0.000000	1.480999 
	117.700000	-0.284385	0.000000	150.000000	153.043747	0.000000	1.480999 
	117.716667	-0.284667	0.000000	150.000000	153.043137	0.000000	1.480999 
	117.733333	-0.284879	0.000000	150.000000	153.044067	0.000000	1.480999 
	117.750000	-0.284456	0.000000	150.000000	153.044373	0.000000	1.480999 
	117.766667	-0.284879	0.000000	150.000000	153.045898	0.000000	1.480999 
	117.783333	-0.285374	0.000000	150.000000	153.045288	0.000000	1.480999 
	117.800000	-0.285585	0.000000	150.000000	153.045898	0.000000	1.480999 
	117.816667	-0.285232	0.000000	150.000000	153.047119	0.000000	1.480999 
	117.833333	-0.285021	0.000000	150.000000	153.047119	0.000000	1.480999 
	117.850000	-0.285374	0.000000	150.000000	153.046814	0.000000	1.480999 
	117.866667	-0.285162	0.000000	150.000000	153.048035	0.000000	1.480999 
	117.883333	-0.285232	0.000000	150.000000	153.047729	0.000000	1.480999 
	117.900000	-0.284385	0.000000	150.000000	153.047119	0.000000	1.480999 
	117.916667	-0.285444	0.000000	150.000000	153.047119	0.000000	1.480999 
	117.933333	-0.284950	0.000000	150.000000	153.047729	0.000000	1.480999 
	117.950000	-0.284526	0.000000	150.000000	153.048035	0.000000	1.480999 
	117.966667	-0.283820	0.000000	150.000000	153.047729	0.000000	1.480999 
	117.983333	-0.284173	0.000000	150.000000	153.046814	0.000000	1.480999 
	118.000000	-0.283891	0.000000	150.000000	153.045288	0.000000	1.480999 
	118.016667	-0.284667	0.000000	150.000000	153.044067	0.000000	1.480999 
	118.033333	-0.284667	0.000000	150.000000	153.042221	0.000000	1.480999 
	118.050000	-0.283891	0.000000	150.000000	153.043747	0.000000	1.480999 
	118.066667	-0.284314	0.000000	150.000000	153.045593	0.000000	1.480999 
	118.083333	-0.283891	0.000000	150.000000	153.046204	0.000000	1.480999 
	118.100000	-0.283679	0.000000	150.000000	153.045288	0.000000	1.480999 
	118.116667	-0.283608	0.000000	150.000000	153.045288	0.000000	1.480999 
	118.133333	-0.283114	0.000000	150.000000	153.044373	0.000000	1.480999 
	118.150000	-0.283184	0.000000	150.000000	153.042526	0.000000	1.480999 
	118.166667	-0.283184	0.000000	150.000000	153.041611	0.000000	1.480999 
	118.183333	-0.283679	0.000000	150.000000	153.041611	0.000000	1.480999 
	118.200000	-0.282902	0.000000	150.000000	153.041000	0.000000	1.480999 
	118.216667	-0.283043	0.000000	150.000000	153.039154	0.000000	1.480999 
	118.233333	-0.282690	0.000000	150.000000	153.037933	0.000000	1.480999 
	118.250000	-0.282549	0.000000	150.000000	153.037933	0.000000	1.480999 
	118.266667	-0.282337	0.000000	150.000000	153.037628	0.000000	1.480999 
	118.283333	-0.282196	0.000000	150.000000	153.038239	0.000000	1.480999 
	118.300000	-0.281348	0.000000	150.000000	153.039459	0.000000	1.480999 
	118.316667	-0.281278	0.000000	150.000000	153.040695	0.000000	1.480999 
	118.333333	-0.280995	0.000000	150.000000	153.040695	0.000000	1.480999 
	118.350000	-0.281490	0.000000	150.000000	153.040695	0.000000	1.480999 
	118.366667	-0.280925	0.000000	150.000000	153.040085	0.000000	1.480999 
	118.383333	-0.280218	0.000000	150.000000	153.039154	0.000000	1.480999 
	118.400000	-0.280783	0.000000	150.000000	153.039764	0.000000	1.480999 
	118.416667	-0.281631	0.000000	150.000000	153.040390	0.000000	1.480999 
	118.433333	-0.280854	0.000000	150.000000	153.040695	0.000000	1.480999 
	118.450000	-0.281136	0.000000	150.000000	153.042221	0.000000	1.480999 
	118.466667	-0.280572	0.000000	150.000000	153.042831	0.000000	1.480999 
	118.483333	-0.280783	0.000000	150.000000	153.042526	0.000000	1.480999 
	118.500000	-0.281490	0.000000	150.000000	153.041916	0.000000	1.480999 
	118.516667	-0.282266	0.000000	150.000000	153.040695	0.000000	1.480999 
	118.533333	-0.281772	0.000000	150.000000	153.039459	0.000000	1.480999 
	118.550000	-0.280995	0.000000	150.000000	153.039764	0.000000	1.480999 
	118.566667	-0.280360	0.000000	150.000000	153.040085	0.000000	1.480999 
	118.583333	-0.280925	0.000000	150.000000	153.040085	0.000000	1.480999 
	118.600000	-0.280642	0.000000	150.000000	153.041306	0.000000	1.480999 
	118.616667	-0.280148	0.000000	150.000000	153.042526	0.000000	1.480999 
	118.633333	-0.280854	0.000000	150.000000	153.043137	0.000000	1.480999 
	118.650000	-0.281136	0.000000	150.000000	153.043137	0.000000	1.480999 
	118.666667	-0.281843	0.000000	150.000000	153.043442	0.000000	1.480999 
	118.683333	-0.283255	0.000000	150.000000	153.043137	0.000000	1.480999 
	118.700000	-0.283396	0.000000	150.000000	153.042221	0.000000	1.480999 
	118.716667	-0.283043	0.000000	150.000000	153.041000	0.000000	1.480999 
	118.733333	-0.282337	0.000000	150.000000	153.040085	0.000000	1.480999 
	118.750000	-0.283467	0.000000	150.000000	153.040695	0.000000	1.480999 
	118.766667	-0.284102	0.000000	150.000000	153.039154	0.000000	1.480999 
	118.783333	-0.283749	0.000000	150.000000	153.037323	0.000000	1.480999 
	118.800000	-0.283961	0.000000	150.000000	153.037628	0.000000	1.480999 
	118.816667	-0.283961	0.000000	150.000000	153.037018	0.000000	1.480999 
	118.833333	-0.284173	0.000000	150.000000	153.035782	0.000000	1.480999 
	118.850000	-0.283114	0.000000	150.000000	153.037323	0.000000	1.480999 
	118.866667	-0.282549	0.000000	150.000000	153.037628	0.000000	1.480999 
	118.883333	-0.283467	0.000000	150.000000	153.036102	0.000000	1.480999 
	118.900000	-0.283114	0.000000	150.000000	153.035477	0.000000	1.480999 
	118.916667	-0.282619	0.000000	150.000000	153.034866	0.000000	1.480999 
	118.933333	-0.281348	0.000000	150.000000	153.032425	0.000000	1.480999 
	118.950000	-0.281278	0.000000	150.000000	153.033035	0.000000	1.480999 
	118.966667	-0.282125	0.000000	150.000000	153.032730	0.000000	1.480999 
	118.983333	-0.282125	0.000000	150.000000	153.031494	0.000000	1.480999 
	119.000000	-0.281843	0.000000	150.000000	153.031189	0.000000	1.480999 
	119.016667	-0.281278	0.000000	150.000000	153.032730	0.000000	1.480999 
	119.033333	-0.280995	0.000000	150.000000	153.032120	0.000000	1.480999 
	119.050000	-0.281066	0.000000	150.000000	153.033035	0.000000	1.480999 
	119.066667	-0.281843	0.000000	150.000000	153.033951	0.000000	1.480999 
	119.083333	-0.281490	0.000000	150.000000	153.033646	0.000000	1.480999 
	119.100000	-0.280925	0.000000	150.000000	153.033035	0.000000	1.480999 
	119.116667	-0.280501	0.000000	150.000000	153.032730	0.000000	1.480999 
	119.133333	-0.279653	0.000000	150.000000	153.032425	0.000000	1.480999 
	119.150000	-0.280289	0.000000	150.000000	153.033646	0.000000	1.480999 
	119.166667	-0.279865	0.000000	150.000000	153.034561	0.000000	1.480999 
	119.183333	-0.280925	0.000000	150.000000	153.035782	0.000000	1.480999 
	119.200000	-0.280925	0.000000	150.000000	153.037628	0.000000	1.480999 
	119.216667	-0.280783	0.000000	150.000000	153.037628	0.000000	1.480999 
	119.233333	-0.281207	0.000000	150.000000	153.036713	0.000000	1.480999 
	119.250000	-0.281207	0.000000	150.000000	153.035172	0.000000	1.480999 
	119.266667	-0.281066	0.000000	150.000000	153.035172	0.000000	1.480999 
	119.283333	-0.280572	0.000000	150.000000	153.034561	0.000000	1.480999 
	119.300000	-0.280854	0.000000	150.000000	153.034561	0.000000	1.480999 
	119.316667	-0.281560	0.000000	150.000000	153.035172	0.000000	1.480999 
	119.333333	-0.281984	0.000000	150.000000	153.037018	0.000000	1.480999 
	119.350000	-0.281419	0.000000	150.000000	153.035477	0.000000	1.480999 
	119.366667	-0.282337	0.000000	150.000000	153.035782	0.000000	1.480999 
	119.383333	-0.282337	0.000000	150.000000	153.035782	0.000000	1.480999 
	119.400000	-0.282055	0.000000	150.000000	153.035172	0.000000	1.480999 
	119.416667	-0.282761	0.000000	150.000000	153.035477	0.000000	1.480999 
	119.433333	-0.282902	0.000000	150.000000	153.037323	0.000000	1.480999 
	119.450000	-0.283679	0.000000	150.000000	153.038239	0.000000	1.480999 
	119.466667	-0.284032	0.000000	150.000000	153.039764	0.000000	1.480999 
	119.483333	-0.284385	0.000000	150.000000	153.039764	0.000000	1.480999 
	119.500000	-0.284738	0.000000	150.000000	153.039764	0.000000	1.480999 
	119.516667	-0.284173	0.000000	150.000000	153.037933	0.000000	1.480999 
	119.533333	-0.283043	0.000000	150.000000	153.037933	0.000000	1.480999 
	119.550000	-0.283820	0.000000	150.000000	153.036102	0.000000	1.480999 
	119.566667	-0.284526	0.000000	150.000000	153.036713	0.000000	1.480999 
	119.583333	-0.284385	0.000000	150.000000	153.035172	0.000000	1.480999 
	119.600000	-0.283820	0.000000	150.000000	153.035782	0.000000	1.480999 
	119.616667	-0.283538	0.000000	150.000000	153.033951	0.000000	1.480999 
	119.633333	-0.285303	0.000000	150.000000	153.032730	0.000000	1.480999 
	119.650000	-0.284950	0.000000	150.000000	153.032120	0.000000	1.480999 
	119.666667	-0.285374	0.000000	150.000000	153.031799	0.000000	1.480999 
	119.683333	-0.285585	0.000000	150.000000	153.031799	0.000000	1.480999 
	119.700000	-0.284809	0.000000	150.000000	153.031799	0.000000	1.480999 
	119.716667	-0.285303	0.000000	150.000000	153.032425	0.000000	1.480999 
	119.733333	-0.284950	0.000000	150.000000	153.030884	0.000000	1.480999 
	119.750000	-0.284314	0.000000	150.000000	153.032120	0.000000	1.480999 
	119.766667	-0.284738	0.000000	150.000000	153.034256	0.000000	1.480999 
	119.783333	-0.285444	0.000000	150.000000	153.033646	0.000000	1.480999 
	119.800000	-0.285515	0.000000	150.000000	153.034866	0.000000	1.480999 
	119.816667	-0.285444	0.000000	150.000000	153.037018	0.000000	1.480999 
	119.833333	-0.284809	0.000000	150.000000	153.036713	0.000000	1.480999 
	119.850000	-0.284526	0.000000	150.000000	153.034256	0.000000	1.480999 
	119.866667	-0.285091	0.000000	150.000000	153.034866	0.000000	1.480999 
	119.883333	-0.285162	0.000000	150.000000	153.033646	0.000000	1.480999 
	119.900000	-0.283749	0.000000	150.000000	153.032425	0.000000	1.480999 
	119.916667	-0.285091	0.000000	150.000000	153.030884	0.000000	1.480999 
	119.933333	-0.284102	0.000000	150.000000	153.029358	0.000000	1.480999 
	119.950000	-0.283820	0.000000	150.000000	153.027817	0.000000	1.480999 
	119.966667	-0.284314	0.000000	150.000000	153.027206	0.000000	1.480999 
	119.983333	-0.283961	0.000000	150.000000	153.025070	0.000000	1.480999 
	120.000000	-0.283679	0.000000	150.000000	153.025375	0.000000	1.480999 
	120.016667	-0.283467	0.000000	150.000000	153.025375	0.000000	1.480999 
	120.033333	-0.283043	0.000000	150.000000	153.024460	0.000000	1.480999 
	120.050000	-0.282973	0.000000	150.000000	153.022308	0.000000	1.480999 
	120.066667	-0.283396	0.000000	150.000000	153.021698	0.000000	1.480999 
	120.083333	-0.282973	0.000000	150.000000	153.020477	0.000000	1.480999 
	120.100000	-0.282125	0.000000	150.000000	153.018631	0.000000	1.480999 
	120.116667	-0.281348	0.000000	150.000000	153.019852	0.000000	1.480999 
	120.133333	-0.282619	0.000000	150.000000	153.020477	0.000000	1.480999 
	120.150000	-0.282337	0.000000	150.000000	153.021088	0.000000	1.480999 
	120.166667	-0.281701	0.000000	150.000000	153.020782	0.000000	1.480999 
	120.183333	-0.282619	0.000000	150.000000	153.022003	0.000000	1.480999 
	120.200000	-0.282337	0.000000	150.000000	153.022308	0.000000	1.480999 
	120.216667	-0.282690	0.000000	150.000000	153.022614	0.000000	1.480999 
	120.233333	-0.281278	0.000000	150.000000	153.023224	0.000000	1.480999 
	120.250000	-0.282549	0.000000	150.000000	153.024460	0.000000	1.480999 
	120.266667	-0.282690	0.000000	150.000000	153.023529	0.000000	1.480999 
	120.283333	-0.282478	0.000000	150.000000	153.022614	0.000000	1.480999 
	120.300000	-0.283608	0.000000	150.000000	153.021088	0.000000	1.480999 
	120.316667	-0.283961	0.000000	150.000000	153.020172	0.000000	1.480999 
	120.333333	-0.283467	0.000000	150.000000	153.019241	0.000000	1.480999 
	120.350000	-0.283043	0.000000	150.000000	153.020172	0.000000	1.480999 
	120.366667	-0.282337	0.000000	150.000000	153.019852	0.000000	1.480999 
	120.383333	-0.281984	0.000000	150.000000	153.021698	0.000000	1.480999 
	120.400000	-0.281631	0.000000	150.000000	153.023224	0.000000	1.480999 
	120.416667	-0.281843	0.000000	150.000000	153.024765	0.000000	1.480999 
	120.433333	-0.280572	0.000000	150.000000	153.025375	0.000000	1.480999 
	120.450000	-0.281419	0.000000	150.000000	153.025681	0.000000	1.480999 
	120.466667	-0.282125	0.000000	150.000000	153.025986	0.000000	1.480999 
	120.483333	-0.281701	0.000000	150.000000	153.025070	0.000000	1.480999 
	120.500000	-0.281419	0.000000	150.000000	153.023834	0.000000	1.480999 
	120.516667	-0.281419	0.000000	150.000000	153.023224	0.000000	1.480999 
	120.533333	-0.281913	0.000000	150.000000	153.022003	0.000000	1.480999 
	120.550000	-0.282690	0.000000	150.000000	153.020782	0.000000	1.480999 
	120.566667	-0.281843	0.000000	150.000000	153.018936	0.000000	1.480999 
	120.583333	-0.282266	0.000000	150.000000	153.017715	0.000000	1.480999 
	120.600000	-0.282055	0.000000	150.000000	153.015259	0.000000	1.480999 
	120.616667	-0.282337	0.000000	150.000000	153.014648	0.000000	1.480999 
	120.633333	-0.281913	0.000000	150.000000	153.015564	0.000000	1.480999 
	120.650000	-0.281560	0.000000	150.000000	153.016800	0.000000	1.480999 
	120.666667	-0.281984	0.000000	150.000000	153.016800	0.000000	1.480999 
	120.683333	-0.281631	0.000000	150.000000	153.017715	0.000000	1.480999 
	120.700000	-0.282831	0.000000	150.000000	153.018936	0.000000	1.480999 
	120.716667	-0.283184	0.000000	150.000000	153.020477	0.000000	1.480999 
	120.733333	-0.283043	0.000000	150.000000	153.020477	0.000000	1.480999 
	120.750000	-0.284032	0.000000	150.000000	153.022308	0.000000	1.480999 
	120.766667	-0.283891	0.000000	150.000000	153.024765	0.000000	1.480999 
	120.783333	-0.284667	0.000000	150.000000	153.024460	0.000000	1.480999 
	120.800000	-0.285021	0.000000	150.000000	153.022308	0.000000	1.480999 
	120.816667	-0.285727	0.000000	150.000000	153.024765	0.000000	1.480999 
	120.833333	-0.285021	0.000000	150.000000	153.025986	0.000000	1.480999 
	120.850000	-0.285515	0.000000	150.000000	153.026596	0.000000	1.480999 
	120.866667	-0.286150	0.000000	150.000000	153.028442	0.000000	1.480999 
	120.883333	-0.286433	0.000000	150.000000	153.028442	0.000000	1.480999 
	120.900000	-0.286574	0.000000	150.000000	153.027817	0.000000	1.480999 
	120.916667	-0.286574	0.000000	150.000000	153.025986	0.000000	1.480999 
	120.933333	-0.287422	0.000000	150.000000	153.025681	0.000000	1.480999 
	120.950000	-0.287633	0.000000	150.000000	153.026291	0.000000	1.480999 
	120.966667	-0.288481	0.000000	150.000000	153.026901	0.000000	1.480999 
	120.983333	-0.288269	0.000000	150.000000	153.027817	0.000000	1.480999 
	121.000000	-0.288481	0.000000	150.000000	153.028137	0.000000	1.480999 
	121.016667	-0.287987	0.000000	150.000000	153.029663	0.000000	1.480999 
	121.033333	-0.288198	0.000000	150.000000	153.031189	0.000000	1.480999 
	121.050000	-0.287633	0.000000	150.000000	153.033340	0.000000	1.480999 
	121.066667	-0.287916	0.000000	150.000000	153.033646	0.000000	1.480999 
	121.083333	-0.287492	0.000000	150.000000	153.035782	0.000000	1.480999 
	121.100000	-0.288340	0.000000	150.000000	153.034561	0.000000	1.480999 
	121.116667	-0.288410	0.000000	150.000000	153.032425	0.000000	1.480999 
